id_city,city,lat,lon,place_id,timestamp,feels_like,humidity,rain,date,feels_like_mean,rain_mean
30,Toulouse,43.6044622,1.4442469,78122014.0,1736251200,7.75,62,1.43,2025-01-07,7.07,3.488571428571429
30,Toulouse,43.6044622,1.4442469,78122014.0,1736337600,13.58,64,0.49,2025-01-08,7.07,3.488571428571429
30,Toulouse,43.6044622,1.4442469,78122014.0,1736424000,7.18,73,2.59,2025-01-09,7.07,3.488571428571429
30,Toulouse,43.6044622,1.4442469,78122014.0,1736510400,5.11,54,0.9,2025-01-10,7.07,3.488571428571429
30,Toulouse,43.6044622,1.4442469,78122014.0,1736596800,5.95,89,17.01,2025-01-11,7.07,3.488571428571429
30,Toulouse,43.6044622,1.4442469,78122014.0,1736683200,0.71,52,0.0,2025-01-12,7.07,3.488571428571429
31,Montauban,44.0175835,1.3549991,78192550.0,1736164800,6.74,83,3.21,2025-01-06,7.112857142857143,2.378
31,Montauban,44.0175835,1.3549991,78192550.0,1736251200,6.7,72,2.22,2025-01-07,7.112857142857143,2.378
31,Montauban,44.0175835,1.3549991,78192550.0,1736337600,13.99,65,0.66,2025-01-08,7.112857142857143,2.378
31,Montauban,44.0175835,1.3549991,78192550.0,1736424000,10.43,74,2.03,2025-01-09,7.112857142857143,2.378
31,Montauban,44.0175835,1.3549991,78192550.0,1736510400,4.42,61,0.45599999999999996,2025-01-10,7.112857142857143,2.378
31,Montauban,44.0175835,1.3549991,78192550.0,1736596800,6.21,80,8.07,2025-01-11,7.112857142857143,2.378
31,Montauban,44.0175835,1.3549991,78192550.0,1736683200,1.3,48,0.0,2025-01-12,7.112857142857143,2.378
32,Biarritz,43.47114375,-1.552726590666314,267748936.0,1736164800,9.99,74,14.82,2025-01-06,9.555714285714286,7.912985714285715
32,Biarritz,43.47114375,-1.552726590666314,267748936.0,1736251200,10.66,66,3.99,2025-01-07,9.555714285714286,7.912985714285715
32,Biarritz,43.47114375,-1.552726590666314,267748936.0,1736337600,13.06,71,0.5561,2025-01-08,9.555714285714286,7.912985714285715
32,Biarritz,43.47114375,-1.552726590666314,267748936.0,1736424000,11.94,85,11.54,2025-01-09,9.555714285714286,7.912985714285715
32,Biarritz,43.47114375,-1.552726590666314,267748936.0,1736510400,7.23,80,0.6348,2025-01-10,9.555714285714286,7.912985714285715
32,Biarritz,43.47114375,-1.552726590666314,267748936.0,1736596800,11.03,94,23.85,2025-01-11,9.555714285714286,7.912985714285715
32,Biarritz,43.47114375,-1.552726590666314,267748936.0,1736683200,2.98,66,0.0,2025-01-12,9.555714285714286,7.912985714285715
33,Bayonne,43.4945144,-1.4736657,268541444.0,1736164800,9.8,74,14.99,2025-01-06,9.472857142857142,7.631914285714286
33,Bayonne,43.4945144,-1.4736657,268541444.0,1736251200,10.28,68,4.79,2025-01-07,9.472857142857142,7.631914285714286
33,Bayonne,43.4945144,-1.4736657,268541444.0,1736337600,13.65,69,0.9207000000000001,2025-01-08,9.472857142857142,7.631914285714286
33,Bayonne,43.4945144,-1.4736657,268541444.0,1736424000,11.91,83,10.25,2025-01-09,9.472857142857142,7.631914285714286
33,Bayonne,43.4945144,-1.4736657,268541444.0,1736510400,6.49,83,0.3927,2025-01-10,9.472857142857142,7.631914285714286
33,Bayonne,43.4945144,-1.4736657,268541444.0,1736596800,10.89,95,22.08,2025-01-11,9.472857142857142,7.631914285714286
33,Bayonne,43.4945144,-1.4736657,268541444.0,1736683200,3.29,65,0.0,2025-01-12,9.472857142857142,7.631914285714286
34,La Rochelle,46.159732,-1.1515951,266833066.0,1736164800,8.99,73,3.26,2025-01-06,6.312857142857142,5.5
34,La Rochelle,46.159732,-1.1515951,266833066.0,1736251200,9.25,80,11.98,2025-01-07,6.312857142857142,5.5
34,La Rochelle,46.159732,-1.1515951,266833066.0,1736337600,11.94,85,12.1,2025-01-08,6.312857142857142,5.5
34,La Rochelle,46.159732,-1.1515951,266833066.0,1736424000,9.89,92,8.52,2025-01-09,6.312857142857142,5.5
34,La Rochelle,46.159732,-1.1515951,266833066.0,1736510400,1.86,79,2.64,2025-01-10,6.312857142857142,5.5
34,La Rochelle,46.159732,-1.1515951,266833066.0,1736596800,0.61,70,0.0,2025-01-11,6.312857142857142,5.5
34,La Rochelle,46.159732,-1.1515951,266833066.0,1736683200,1.65,72,0.0,2025-01-12,6.312857142857142,5.5
